periodo,fonte,empresa,vertical,agrupador,valor,profit_center,tipo_financeiro,moeda,stream,ano
2025-08,SAP,BR04,,Third-party expenses,0.0,DC019,,,,2025
2025-08,SAP,BR04,,Third-party expenses,0.0,DC020,,,,2025
2025-08,SAP,BR04,,Third-party expenses,0.0,DC021,,,,2025
2025-08,SAP,BR04,BU Others,Travel expenses,0.0,DC016,,,,2025
2025-08,SAP,BR04,,Travel expenses,0.0,DC020,,,,2025
2025-08,SAP,BR04,,Travel expenses,0.0,DC037,,,,2025
2025-08,SAP,BR04,,Travel expenses,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Consulting expenses,0.0,DC037,,,,2025
2025-08,SAP,BR05,,Consulting expenses,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Depreciation and amortization,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Financial income (expenses) net,0.0,DC037,,,,2025
2025-08,SAP,BR05,,Financial income (expenses) net,0.0,DC038,,,,2025
2025-08,SAP,BR05,,General and administrative expenses,0.0,DC031,,,,2025
2025-08,SAP,BR05,,General and administrative expenses,0.0,DC034,,,,2025
2025-08,SAP,BR05,,General and administrative expenses,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Income Taxes,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Marketing and selling expenses,0.0,DC038,,,,2025
2025-08,SAP,BR05,BU Hyper,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR05,BU Multisector,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR05,BU Multisector,Net Revenue,0.0,DC031,,,,2025
2025-08,SAP,BR05,BU Multisector,Net Revenue,0.0,DC032,,,,2025
2025-08,SAP,BR05,BU Multisector,Net Revenue,0.0,DC033,,,,2025
2025-08,SAP,BR05,BU Others,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR05,BU Others,Net Revenue,0.0,DC030,,,,2025
2025-08,SAP,BR05,BU Others,Net Revenue,0.0,DC031,,,,2025
2025-08,SAP,BR05,BU Others,Net Revenue,0.0,DC032,,,,2025
2025-08,SAP,BR05,BU Others,Net Revenue,0.0,DC033,,,,2025
2025-08,SAP,BR05,BU Others,Net Revenue,0.0,DC036,,,,2025
2025-08,SAP,BR05,BU Others,Net Revenue,0.0,DC037,,,,2025
2025-08,SAP,BR05,,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR05,BU Multisector,NÃO CLASSIFICADO,0.0,DC031,,,,2025
2025-08,SAP,BR05,BU Multisector,NÃO CLASSIFICADO,0.0,DC032,,,,2025
2025-08,SAP,BR05,BU Others,NÃO CLASSIFICADO,0.0,DC030,,,,2025
2025-08,SAP,BR05,BU Others,NÃO CLASSIFICADO,0.0,DC031,,,,2025
2025-08,SAP,BR05,BU Others,NÃO CLASSIFICADO,0.0,DC032,,,,2025
2025-08,SAP,BR05,BU Others,NÃO CLASSIFICADO,0.0,DC033,,,,2025
2025-08,SAP,BR05,BU Others,NÃO CLASSIFICADO,0.0,DC036,,,,2025
2025-08,SAP,BR05,BU Others,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-08,SAP,BR05,,NÃO CLASSIFICADO,0.0,DC030,,,,2025
2025-08,SAP,BR05,,NÃO CLASSIFICADO,0.0,DC031,,,,2025
2025-08,SAP,BR05,,NÃO CLASSIFICADO,0.0,DC032,,,,2025
2025-08,SAP,BR05,,NÃO CLASSIFICADO,0.0,DC033,,,,2025
2025-08,SAP,BR05,,NÃO CLASSIFICADO,0.0,DC036,,,,2025
2025-08,SAP,BR05,,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-08,SAP,BR05,,NÃO CLASSIFICADO,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Occupancy expenses,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Payroll costs,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Payroll expenses,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Related parties,0.0,DC033,,,,2025
2025-08,SAP,BR05,,Third-party costs,0.0,DC031,,,,2025
2025-08,SAP,BR05,,Third-party costs,0.0,DC032,,,,2025
2025-08,SAP,BR05,,Third-party costs,0.0,DC033,,,,2025
2025-08,SAP,BR05,,Third-party costs,0.0,DC037,,,,2025
2025-08,SAP,BR05,,Third-party costs,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Third-party expenses,0.0,DC031,,,,2025
2025-08,SAP,BR05,,Third-party expenses,0.0,DC033,,,,2025
2025-08,SAP,BR05,,Third-party expenses,0.0,DC036,,,,2025
2025-08,SAP,BR05,,Third-party expenses,0.0,DC037,,,,2025
2025-08,SAP,BR05,,Third-party expenses,0.0,DC038,,,,2025
2025-08,SAP,BR05,,Travel expenses,0.0,DC038,,,,2025
2025-08,SAP,BR07,,Consulting expenses,0.0,DC037,,,,2025
2025-08,SAP,BR07,,Consulting expenses,0.0,DC038,,,,2025
2025-08,SAP,BR07,,Depreciation and amortization,0.0,DC037,,,,2025
2025-08,SAP,BR07,,Financial income (expenses) net,0.0,DC037,,,,2025
2025-08,SAP,BR07,,Financial income (expenses) net,0.0,DC038,,,,2025
2025-08,SAP,BR07,BU Others,General and administrative expenses,0.0,DC008,,,,2025
2025-08,SAP,BR07,,General and administrative expenses,0.0,DC037,,,,2025
2025-08,SAP,BR07,,General and administrative expenses,0.0,DC038,,,,2025
2025-08,SAP,BR07,BU Health,Net Revenue,0.0,DC008,,,,2025
2025-08,SAP,BR07,BU Hyper,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR07,BU Logistics,Net Revenue,0.0,DC008,,,,2025
2025-08,SAP,BR07,BU Others,Net Revenue,0.0,DC001,,,,2025
2025-08,SAP,BR07,BU Others,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR07,BU Others,Net Revenue,0.0,DC008,,,,2025
2025-08,SAP,BR07,BU Others,Net Revenue,0.0,DC009,,,,2025
2025-08,SAP,BR07,BU Others,Net Revenue,0.0,DC010,,,,2025
2025-08,SAP,BR07,BU Others,Net Revenue,0.0,DC011,,,,2025
2025-08,SAP,BR07,BU Retail,Net Revenue,0.0,DC008,,,,2025
2025-08,SAP,BR07,,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR07,,Net Revenue,0.0,DC008,,,,2025
2025-08,SAP,BR07,,Net Revenue,0.0,DC038,,,,2025
2025-08,SAP,BR07,BU Finance,NÃO CLASSIFICADO,0.0,DC008,,,,2025
2025-08,SAP,BR07,BU Health,NÃO CLASSIFICADO,0.0,DC008,,,,2025
2025-08,SAP,BR07,BU Logistics,NÃO CLASSIFICADO,0.0,DC008,,,,2025
2025-08,SAP,BR07,BU Others,NÃO CLASSIFICADO,0.0,DC001,,,,2025
2025-08,SAP,BR07,BU Others,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-08,SAP,BR07,BU Others,NÃO CLASSIFICADO,0.0,DC008,,,,2025
2025-08,SAP,BR07,BU Others,NÃO CLASSIFICADO,0.0,DC009,,,,2025
2025-08,SAP,BR07,BU Others,NÃO CLASSIFICADO,0.0,DC010,,,,2025
2025-08,SAP,BR07,BU Others,NÃO CLASSIFICADO,0.0,DC011,,,,2025
2025-08,SAP,BR07,BU Retail,NÃO CLASSIFICADO,0.0,DC008,,,,2025
2025-08,SAP,BR07,,NÃO CLASSIFICADO,0.0,DC008,,,,2025
2025-08,SAP,BR07,,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-08,SAP,BR07,,NÃO CLASSIFICADO,0.0,DC038,,,,2025
2025-08,SAP,BR07,,Payroll costs,0.0,DC038,,,,2025
2025-08,SAP,BR07,,Payroll expenses,0.0,DC038,,,,2025
2025-08,SAP,BR07,,Third-party costs,0.0,DC037,,,,2025
2025-08,SAP,BR07,,Third-party costs,0.0,DC038,,,,2025
2025-08,SAP,BR07,,Third-party expenses,0.0,DC037,,,,2025
2025-08,SAP,BR07,BU Others,Travel expenses,0.0,DC008,,,,2025
2025-08,SAP,BR07,,Travel expenses,0.0,DC037,,,,2025
2025-08,SAP,BR08,,Depreciation and amortization,0.0,DC038,,,,2025
2025-08,SAP,BR08,,Financial income (expenses) net,0.0,DC037,,,,2025
2025-08,SAP,BR08,,Financial income (expenses) net,0.0,DC038,,,,2025
2025-08,SAP,BR08,,General and administrative expenses,0.0,DC037,,,,2025
2025-08,SAP,BR08,,General and administrative expenses,0.0,DC038,,,,2025
2025-08,SAP,BR08,BU Health,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR08,BU Health,Net Revenue,0.0,DC039,,,,2025
2025-08,SAP,BR08,BU Multisector,Net Revenue,0.0,DC039,,,,2025
2025-08,SAP,BR08,BU Others,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR08,BU Others,Net Revenue,0.0,DC013,,,,2025
2025-08,SAP,BR08,BU Others,Net Revenue,0.0,DC039,,,,2025
2025-08,SAP,BR08,,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR08,BU Health,NÃO CLASSIFICADO,0.0,DC039,,,,2025
2025-08,SAP,BR08,BU Multisector,NÃO CLASSIFICADO,0.0,DC039,,,,2025
2025-08,SAP,BR08,BU Others,NÃO CLASSIFICADO,0.0,DC013,,,,2025
2025-08,SAP,BR08,BU Others,NÃO CLASSIFICADO,0.0,DC039,,,,2025
2025-08,SAP,BR08,,NÃO CLASSIFICADO,0.0,DC013,,,,2025
2025-08,SAP,BR08,,NÃO CLASSIFICADO,0.0,DC038,,,,2025
2025-08,SAP,BR08,,NÃO CLASSIFICADO,0.0,DC039,,,,2025
2025-08,SAP,BR08,,Occupancy expenses,0.0,DC038,,,,2025
2025-08,SAP,BR08,,Other operating income (expenses) net,0.0,DC038,,,,2025
2025-08,SAP,BR08,,Payroll costs,0.0,DC038,,,,2025
2025-08,SAP,BR08,,Payroll expenses,0.0,DC038,,,,2025
2025-08,SAP,BR08,,Tax expenses,0.0,DC038,,,,2025
2025-08,SAP,BR08,,Third-party costs,0.0,DC013,,,,2025
2025-08,SAP,BR08,,Third-party costs,0.0,DC038,,,,2025
2025-08,SAP,BR08,,Third-party expenses,0.0,DC038,,,,2025
2025-08,SAP,BR08,,Travel expenses,0.0,DC012,,,,2025
2025-08,SAP,BR08,,Travel expenses,0.0,DC038,,,,2025
2025-08,SAP,BR09,,Consulting expenses,0.0,DC037,,,,2025
2025-08,SAP,BR09,,Consulting expenses,0.0,DC038,,,,2025
2025-08,SAP,BR09,,Financial income (expenses) net,0.0,DC037,,,,2025
2025-08,SAP,BR09,,Financial income (expenses) net,0.0,DC038,,,,2025
2025-08,SAP,BR09,,General and administrative expenses,0.0,DC001,,,,2025
2025-08,SAP,BR09,,General and administrative expenses,0.0,DC037,,,,2025
2025-08,SAP,BR09,,General and administrative expenses,0.0,DC038,,,,2025
2025-08,SAP,BR09,BU Finance,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR09,BU Finance,Net Revenue,0.0,DC021,,,,2025
2025-08,SAP,BR09,BU Finance,Net Revenue,0.0,DC039,,,,2025
2025-08,SAP,BR09,BU Health,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR09,BU Multisector,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR09,,Net Revenue,0.0,DC002,,,,2025
2025-08,SAP,BR09,BU Finance,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-08,SAP,BR09,BU Finance,NÃO CLASSIFICADO,0.0,DC021,,,,2025
2025-08,SAP,BR09,BU Finance,NÃO CLASSIFICADO,0.0,DC039,,,,2025
2025-08,SAP,BR09,BU Health,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-08,SAP,BR09,BU Multisector,NÃO CLASSIFICADO,0.0,DC001,,,,2025
2025-08,SAP,BR09,BU Multisector,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-08,SAP,BR09,,NÃO CLASSIFICADO,0.0,DC001,,,,2025
2025-08,SAP,BR09,,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-08,SAP,BR09,,NÃO CLASSIFICADO,0.0,DC038,,,,2025
2025-08,SAP,BR09,BU Others,Other operating income (expenses) net,0.0,DC038,,,,2025
2025-08,SAP,BR09,,Payroll costs,0.0,DC038,,,,2025
2025-08,SAP,BR09,,Payroll expenses,0.0,DC038,,,,2025
2025-08,SAP,BR09,,Travel expenses,0.0,DC038,,,,2025
2025-09,SAP,BR01,,Consulting expenses,0.0,DC037,,,,2025
2025-09,SAP,BR01,,Depreciation and amortization,0.0,DC037,,,,2025
2025-09,SAP,BR01,,Financial income (expenses) net,0.0,DC037,,,,2025
2025-09,SAP,BR01,,General and administrative expenses,0.0,DC037,,,,2025
2025-09,SAP,BR01,,Non-operating income (expenses) net,0.0,DC037,,,,2025
2025-09,SAP,BR01,,Tax expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Commission expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Commission expenses,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Consulting expenses,0.0,DC004,,,,2025
2025-09,SAP,FCamara,,Consulting expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Consulting expenses,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Depreciation and amortization,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Financial income (expenses) net,0.0,DC006,,,,2025
2025-09,SAP,FCamara,,Financial income (expenses) net,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Financial income (expenses) net,0.0,DC038,,,,2025
2025-09,SAP,FCamara,BU Retail,General and administrative expenses,0.0,DC002,,,,2025
2025-09,SAP,FCamara,,General and administrative expenses,0.0,DC001,,,,2025
2025-09,SAP,FCamara,,General and administrative expenses,0.0,DC004,,,,2025
2025-09,SAP,FCamara,,General and administrative expenses,0.0,DC006,,,,2025
2025-09,SAP,FCamara,,General and administrative expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,General and administrative expenses,0.0,DC038,,,,2025
2025-09,SAP,FCamara,BU Multisector,Licenses and infrastructure costs,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Others,Licenses and infrastructure costs,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Licenses and infrastructure costs,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Licenses and infrastructure costs,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Marketing and selling expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Marketing and selling expenses,0.0,DC038,,,,2025
2025-09,SAP,FCamara,BU Finance,Net Revenue,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Finance,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Finance,Net Revenue,0.0,DC005,,,,2025
2025-09,SAP,FCamara,BU Health,Net Revenue,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Health,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Health,Net Revenue,0.0,DC004,,,,2025
2025-09,SAP,FCamara,BU Health,Net Revenue,0.0,DC029,,,,2025
2025-09,SAP,FCamara,BU Health,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,FCamara,BU Health,Net Revenue,0.0,DC040,,,,2025
2025-09,SAP,FCamara,BU Logistics,Net Revenue,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Logistics,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Logistics,Net Revenue,0.0,DC008,,,,2025
2025-09,SAP,FCamara,BU Multisector,Net Revenue,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Multisector,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Multisector,Net Revenue,0.0,DC004,,,,2025
2025-09,SAP,FCamara,BU Multisector,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,FCamara,BU Multisector,Net Revenue,0.0,DC040,,,,2025
2025-09,SAP,FCamara,BU Others,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Others,Net Revenue,0.0,DC004,,,,2025
2025-09,SAP,FCamara,BU Others,Net Revenue,0.0,DC008,,,,2025
2025-09,SAP,FCamara,BU Others,Net Revenue,0.0,DC009,,,,2025
2025-09,SAP,FCamara,BU Others,Net Revenue,0.0,DC023,,,,2025
2025-09,SAP,FCamara,BU Others,Net Revenue,0.0,DC029,,,,2025
2025-09,SAP,FCamara,BU Others,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,FCamara,BU Retail,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Retail,Net Revenue,0.0,DC004,,,,2025
2025-09,SAP,FCamara,BU Retail,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,FCamara,,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Net Revenue,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Non-operating income (expenses) net,0.0,DC038,,,,2025
2025-09,SAP,FCamara,BU Finance,NÃO CLASSIFICADO,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Finance,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Finance,NÃO CLASSIFICADO,0.0,DC005,,,,2025
2025-09,SAP,FCamara,BU Health,NÃO CLASSIFICADO,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Health,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Health,NÃO CLASSIFICADO,0.0,DC004,,,,2025
2025-09,SAP,FCamara,BU Health,NÃO CLASSIFICADO,0.0,DC029,,,,2025
2025-09,SAP,FCamara,BU Logistics,NÃO CLASSIFICADO,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Logistics,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Multisector,NÃO CLASSIFICADO,0.0,DC001,,,,2025
2025-09,SAP,FCamara,BU Multisector,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Multisector,NÃO CLASSIFICADO,0.0,DC004,,,,2025
2025-09,SAP,FCamara,BU Multisector,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-09,SAP,FCamara,BU Others,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Others,NÃO CLASSIFICADO,0.0,DC004,,,,2025
2025-09,SAP,FCamara,BU Others,NÃO CLASSIFICADO,0.0,DC009,,,,2025
2025-09,SAP,FCamara,BU Others,NÃO CLASSIFICADO,0.0,DC029,,,,2025
2025-09,SAP,FCamara,BU Others,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-09,SAP,FCamara,BU Retail,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-09,SAP,FCamara,BU Retail,NÃO CLASSIFICADO,0.0,DC004,,,,2025
2025-09,SAP,FCamara,BU Retail,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC001,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC002,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC003,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC004,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC005,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC006,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC007,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC009,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC029,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,NÃO CLASSIFICADO,0.0,DC040,,,,2025
2025-09,SAP,FCamara,,Occupancy expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Occupancy expenses,0.0,DC038,,,,2025
2025-09,SAP,FCamara,BU Others,Other operating income (expenses) net,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Payroll costs,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Payroll expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Payroll expenses,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Related parties,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Tax expenses,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Third-party costs,0.0,DC001,,,,2025
2025-09,SAP,FCamara,,Third-party costs,0.0,DC003,,,,2025
2025-09,SAP,FCamara,,Third-party costs,0.0,DC004,,,,2025
2025-09,SAP,FCamara,,Third-party costs,0.0,DC005,,,,2025
2025-09,SAP,FCamara,,Third-party costs,0.0,DC007,,,,2025
2025-09,SAP,FCamara,,Third-party costs,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Third-party costs,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Third-party costs,0.0,DC040,,,,2025
2025-09,SAP,FCamara,,Third-party expenses,0.0,DC001,,,,2025
2025-09,SAP,FCamara,,Third-party expenses,0.0,DC004,,,,2025
2025-09,SAP,FCamara,,Third-party expenses,0.0,DC005,,,,2025
2025-09,SAP,FCamara,,Third-party expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Third-party expenses,0.0,DC038,,,,2025
2025-09,SAP,FCamara,,Third-party expenses,0.0,DC040,,,,2025
2025-09,SAP,FCamara,,Travel expenses,0.0,DC001,,,,2025
2025-09,SAP,FCamara,,Travel expenses,0.0,DC037,,,,2025
2025-09,SAP,FCamara,,Travel expenses,0.0,DC038,,,,2025
2025-09,SAP,BR03,,Consulting expenses,0.0,DC038,,,,2025
2025-09,SAP,BR03,,Depreciation and amortization,0.0,DC038,,,,2025
2025-09,SAP,BR03,,Financial income (expenses) net,0.0,DC037,,,,2025
2025-09,SAP,BR03,,Financial income (expenses) net,0.0,DC038,,,,2025
2025-09,SAP,BR03,,General and administrative expenses,0.0,DC038,,,,2025
2025-09,SAP,BR03,,Marketing and selling expenses,0.0,DC038,,,,2025
2025-09,SAP,BR03,BU Others,Net Revenue,0.0,DC023,,,,2025
2025-09,SAP,BR03,BU Others,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,BR03,BU Others,NÃO CLASSIFICADO,0.0,DC023,,,,2025
2025-09,SAP,BR03,,NÃO CLASSIFICADO,0.0,DC023,,,,2025
2025-09,SAP,BR03,,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-09,SAP,BR03,,NÃO CLASSIFICADO,0.0,DC038,,,,2025
2025-09,SAP,BR03,,Third-party costs,0.0,DC023,,,,2025
2025-09,SAP,BR03,,Third-party costs,0.0,DC038,,,,2025
2025-09,SAP,BR03,,Third-party expenses,0.0,DC023,,,,2025
2025-09,SAP,BR03,,Third-party expenses,0.0,DC038,,,,2025
2025-09,SAP,BR03,,Travel expenses,0.0,DC023,,,,2025
2025-09,SAP,BR03,,Travel expenses,0.0,DC038,,,,2025
2025-09,SAP,BR04,,Commission expenses,0.0,DC038,,,,2025
2025-09,SAP,BR04,,Consulting expenses,0.0,DC038,,,,2025
2025-09,SAP,BR04,,Depreciation and amortization,0.0,DC038,,,,2025
2025-09,SAP,BR04,,Financial income (expenses) net,0.0,DC037,,,,2025
2025-09,SAP,BR04,,Financial income (expenses) net,0.0,DC038,,,,2025
2025-09,SAP,BR04,,General and administrative expenses,0.0,DC020,,,,2025
2025-09,SAP,BR04,,General and administrative expenses,0.0,DC021,,,,2025
2025-09,SAP,BR04,,General and administrative expenses,0.0,DC038,,,,2025
2025-09,SAP,BR04,,Income Taxes,0.0,DC038,,,,2025
2025-09,SAP,BR04,,Marketing and selling expenses,0.0,DC038,,,,2025
2025-09,SAP,BR04,BU Finance,Net Revenue,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Health,Net Revenue,0.0,DC015,,,,2025
2025-09,SAP,BR04,BU Health,Net Revenue,0.0,DC016,,,,2025
2025-09,SAP,BR04,BU Health,Net Revenue,0.0,DC018,,,,2025
2025-09,SAP,BR04,BU Health,Net Revenue,0.0,DC019,,,,2025
2025-09,SAP,BR04,BU Health,Net Revenue,0.0,DC020,,,,2025
2025-09,SAP,BR04,BU Health,Net Revenue,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Health,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,BR04,BU Multisector,Net Revenue,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC015,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC016,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC017,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC018,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC019,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC020,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Others,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,BR04,BU Retail,Net Revenue,0.0,DC015,,,,2025
2025-09,SAP,BR04,BU Retail,Net Revenue,0.0,DC018,,,,2025
2025-09,SAP,BR04,BU Retail,Net Revenue,0.0,DC019,,,,2025
2025-09,SAP,BR04,BU Retail,Net Revenue,0.0,DC020,,,,2025
2025-09,SAP,BR04,BU Retail,Net Revenue,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Retail,Net Revenue,0.0,DC037,,,,2025
2025-09,SAP,BR04,,Net Revenue,0.0,DC002,,,,2025
2025-09,SAP,BR04,,Net Revenue,0.0,DC030,,,,2025
2025-09,SAP,BR04,,Net Revenue,0.0,DC038,,,,2025
2025-09,SAP,BR04,BU Finance,NÃO CLASSIFICADO,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Health,NÃO CLASSIFICADO,0.0,DC015,,,,2025
2025-09,SAP,BR04,BU Health,NÃO CLASSIFICADO,0.0,DC016,,,,2025
2025-09,SAP,BR04,BU Health,NÃO CLASSIFICADO,0.0,DC018,,,,2025
2025-09,SAP,BR04,BU Health,NÃO CLASSIFICADO,0.0,DC019,,,,2025
2025-09,SAP,BR04,BU Health,NÃO CLASSIFICADO,0.0,DC020,,,,2025
2025-09,SAP,BR04,BU Health,NÃO CLASSIFICADO,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Health,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-09,SAP,BR04,BU Multisector,NÃO CLASSIFICADO,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Others,NÃO CLASSIFICADO,0.0,DC015,,,,2025
2025-09,SAP,BR04,BU Others,NÃO CLASSIFICADO,0.0,DC016,,,,2025
2025-09,SAP,BR04,BU Others,NÃO CLASSIFICADO,0.0,DC017,,,,2025
2025-09,SAP,BR04,BU Others,NÃO CLASSIFICADO,0.0,DC018,,,,2025
2025-09,SAP,BR04,BU Others,NÃO CLASSIFICADO,0.0,DC019,,,,2025
2025-09,SAP,BR04,BU Others,NÃO CLASSIFICADO,0.0,DC020,,,,2025
2025-09,SAP,BR04,BU Others,NÃO CLASSIFICADO,0.0,DC021,,,,2025
2025-09,SAP,BR04,BU Others,NÃO CLASSIFICADO,0.0,DC037,,,,2025
2025-09,SAP,BR04,BU Retail,NÃO CLASSIFICADO,0.0,DC015,,,,2025
2025-09,SAP,BR04,BU Retail,NÃO CLASSIFICADO,0.0,DC018,,,,2025
